County,flow
Beaver,-373
Box Elder,164
Cache,-639
Carbon,279
Daggett,-3
Davis,-534
Duchesne,-428
Emery,-140
Garfield,60
Grand,-433
Iron,271
Juab,-73
Kane,53
Millard,309
Morgan,-26
Piute,49
Rich,-152
Salt Lake,443
San Juan,-488
Sanpete,1173
Sevier,448
Summit,-151
Tooele,780
Uintah,-448
Utah,7610
Wasatch,709
Washington,3085
Wayne,-105
Weber,619
