County,flow
Apache,-2620
Cochise,1070
Coconino,4100
Gila,-1279
Graham,88
Greenlee,437
La Paz,-413
Maricopa,27349
Mohave,4699
Navajo,1100
Pima,3058
Pinal,9839
Santa Cruz,-1332
Yavapai,6213
Yuma,1341
