County,flow
Barnstable,-1362
Berkshire,-316
Bristol,770
Dukes,-86
Essex,-2978
Franklin,-316
Hampden,438
Hampshire,4836
Middlesex,-10237
Nantucket,-80
Norfolk,-2262
Plymouth,-2580
Suffolk,-3069
Worcester,-4199
