County,flow
Bernalillo,1212
Catron,-91
Chaves,132
Cibola,52
Colfax,274
Curry,606
De Baca,-185
Doña Ana,-1392
Eddy,-2232
Grant,-776
Guadalupe,-323
Harding,-30
Hidalgo,-116
Lea,-445
Lincoln,-5
Los Alamos,-314
Luna,-196
McKinley,-1227
Mora,12
Otero,-462
Quay,-426
Rio Arriba,-948
Roosevelt,734
San Juan,-1206
San Miguel,-618
Sandoval,-1241
Santa Fe,780
Sierra,-542
Socorro,-716
Taos,181
Torrance,-460
Union,331
Valencia,627
