County,flow
Atlantic,-1709
Bergen,-8266
Burlington,-6749
Camden,-1649
Cape May,-302
Cumberland,622
Essex,-9152
Gloucester,-464
Hudson,-9706
Hunterdon,-885
Mercer,-2494
Middlesex,-10212
Monmouth,-3790
Morris,-6376
Ocean,337
Passaic,-6264
Salem,-645
Somerset,-6024
Sussex,-1268
Union,-3834
Warren,501
