County,flow
Androscoggin,-434
Aroostook,152
Cumberland,-1533
Franklin,22
Hancock,-142
Kennebec,-349
Knox,-295
Lincoln,-515
Oxford,-660
Penobscot,2880
Piscataquis,-463
Sagadahoc,19
Somerset,-747
Waldo,-160
Washington,-161
York,1889
