County,flow
Allegany,50
Anne Arundel,-4270
Baltimore city,-4284
Baltimore,-500
Calvert,-742
Caroline,-164
Carroll,-302
Cecil,-1106
Charles,-2162
Dorchester,-531
Frederick,-2486
Garrett,386
Harford,164
Howard,-2290
Kent,35
Montgomery,-5044
Prince George's,479
Queen Anne's,624
Somerset,1704
St. Mary's,1557
Talbot,432
Washington,446
Wicomico,2105
Worcester,-641
