County,flow
Addison,399
Bennington,651
Caledonia,760
Chittenden,1760
Essex,-36
Franklin,-545
Grand Isle,-68
Lamoille,-70
Orange,-600
Orleans,-84
Rutland,62
Washington,-599
Windham,-635
Windsor,-432
