County,flow
Baker,-424
Benton,1614
Clackamas,3498
Clatsop,947
Columbia,246
Coos,-388
Crook,825
Curry,1046
Deschutes,307
Douglas,1055
Gilliam,31
Grant,-24
Harney,110
Hood River,-261
Jackson,1158
Jefferson,207
Josephine,1683
Klamath,98
Lake,-396
Lane,5072
Lincoln,23
Linn,-438
Malheur,-99
Marion,3883
Morrow,-70
Multnomah,86
Polk,1193
Sherman,4
Tillamook,-66
Umatilla,262
Union,378
Wallowa,161
Wasco,232
Washington,3258
Wheeler,64
Yamhill,1635
